step,loss,spectral_loss,spacing_loss,smoothness_loss,curvature_loss,tv_loss,amplitude_loss,frequency_loss,prime_loss
4725,0.4739026129245758,0.03912282735109329,0.8003907203674316,0.03414912894368172,5.0730715884128585e-05,0.14631681144237518,33.5088005065918,0.00012426311150193214,0.0
4726,0.47389665246009827,0.03912047669291496,0.8003758788108826,0.03415166214108467,5.0732367526507005e-05,0.14632365107536316,33.51259994506836,0.00012464795145206153,0.0
4727,0.4738759398460388,0.039118293672800064,0.8003301024436951,0.034155573695898056,5.073738793726079e-05,0.14633405208587646,33.516807556152344,0.0001249784545507282,0.0
4728,0.4738917052745819,0.03911362588405609,0.8003616333007812,0.034160714596509933,5.074546061223373e-05,0.14634764194488525,33.5213737487793,0.00012534100096672773,0.0
4729,0.47392693161964417,0.039110951125621796,0.8004295229911804,0.03416455537080765,5.0750917580444366e-05,0.14635807275772095,33.52521514892578,0.00012572183914016932,0.0
4730,0.47383376955986023,0.03911025822162628,0.8002381324768066,0.03416721895337105,5.0754020776366815e-05,0.14636562764644623,33.528411865234375,0.00012604235962498933,0.0
4731,0.4737756848335266,0.039107128977775574,0.8001211285591125,0.034170784056186676,5.0758884754031897e-05,0.14637473225593567,33.5318603515625,0.0001262576406588778,0.0
4732,0.47381991147994995,0.0391031876206398,0.8002112507820129,0.03417352959513664,5.076184606878087e-05,0.146381214261055,33.5349006652832,0.0001263358717551455,0.0
4733,0.473863810300827,0.03910379111766815,0.8002909421920776,0.03417690843343735,5.0766117055900395e-05,0.14639008045196533,33.53826904296875,0.00012655642058234662,0.0
4734,0.4738364815711975,0.039099231362342834,0.8002373576164246,0.03418130427598953,5.077240348327905e-05,0.14640109241008759,33.542205810546875,0.00012652232544496655,0.0
4735,0.473843514919281,0.039095524698495865,0.8002499341964722,0.034186411648988724,5.077988316770643e-05,0.1464138776063919,33.546573638916016,0.00012655387399718165,0.0
4736,0.4738767743110657,0.03909270837903023,0.8003135919570923,0.034190524369478226,5.07849981659092e-05,0.14642426371574402,33.55072021484375,0.0001266569597646594,0.0
4737,0.4738689363002777,0.039092421531677246,0.8002908825874329,0.034193433821201324,5.078760295873508e-05,0.14643241465091705,33.5544548034668,0.00012678586062975228,0.0
4738,0.4738505780696869,0.03908839821815491,0.8002553582191467,0.034195270389318466,5.0787970394594595e-05,0.1464386135339737,33.557823181152344,0.00012711236195173115,0.0
4739,0.4737887978553772,0.039087776094675064,0.8001269102096558,0.03419613838195801,5.078634058008902e-05,0.14644300937652588,33.56086349487305,0.00012745769345201552,0.0
4740,0.4737718999385834,0.03908481076359749,0.8000916242599487,0.03419829532504082,5.0787344662239775e-05,0.14645005762577057,33.56450653076172,0.00012763790437020361,0.0
4741,0.47379058599472046,0.03908233344554901,0.8001254200935364,0.03420160338282585,5.079073889646679e-05,0.14645949006080627,33.56869888305664,0.0001276140392292291,0.0
4742,0.47371789813041687,0.03907933831214905,0.7999764084815979,0.03420595824718475,5.0796224968507886e-05,0.1464710533618927,33.57338333129883,0.00012741185491904616,0.0
4743,0.4737666845321655,0.03907930478453636,0.8000651597976685,0.0342094860970974,5.079972470412031e-05,0.14648063480854034,33.577781677246094,0.00012747489381581545,0.0
4744,0.4737415015697479,0.03907407447695732,0.800017237663269,0.034212376922369,5.0802194891730323e-05,0.1464885026216507,33.58169937133789,0.00012790155597031116,0.0
4745,0.47371819615364075,0.039073292165994644,0.7999650835990906,0.03421470895409584,5.0803857448045164e-05,0.14649486541748047,33.58518600463867,0.0001286902406718582,0.0
4746,0.4737628698348999,0.03907030448317528,0.8000524640083313,0.03421831130981445,5.0808121159207076e-05,0.14650392532348633,33.5890998840332,0.00012918571883346885,0.0
4747,0.47372525930404663,0.03906729072332382,0.7999747395515442,0.034222543239593506,5.081389099359512e-05,0.14651481807231903,33.59327697753906,0.0001295904366998002,0.0
4748,0.4737146198749542,0.03906530141830444,0.7999480962753296,0.03422793745994568,5.0822371122194454e-05,0.1465282440185547,33.59781265258789,0.00013013671559747308,0.0
4749,0.4736686944961548,0.0390598401427269,0.7998573780059814,0.034234143793582916,5.0832575652748346e-05,0.14654336869716644,33.602569580078125,0.00013047126412857324,0.0
4750,0.473642498254776,0.03905564919114113,0.7998029589653015,0.034240782260894775,5.0843384087784216e-05,0.14655937254428864,33.60763931274414,0.00013077275070827454,0.0
4751,0.47367921471595764,0.03905200585722923,0.799873948097229,0.03424616530537605,5.085121301817708e-05,0.14657218754291534,33.61235809326172,0.00013113371096551418,0.0
4752,0.47365713119506836,0.03905051201581955,0.7998242974281311,0.03425010293722153,5.085593875264749e-05,0.1465819925069809,33.61655044555664,0.00013164705887902528,0.0
4753,0.4736751914024353,0.03904805704951286,0.7998573184013367,0.03425305336713791,5.085833618068136e-05,0.1465892791748047,33.6204833984375,0.00013218328240327537,0.0
4754,0.4736247956752777,0.039046511054039,0.7997530698776245,0.03425396606326103,5.085626617074013e-05,0.14659245312213898,33.62369155883789,0.0001328509533777833,0.0
4755,0.47366610169410706,0.03904465213418007,0.7998339533805847,0.03425388038158417,5.085220618639141e-05,0.14659392833709717,33.626441955566406,0.0001332710962742567,0.0
4756,0.47368067502975464,0.03904443234205246,0.7998576164245605,0.034253980964422226,5.08482989971526e-05,0.14659622311592102,33.62934494018555,0.00013318708806764334,0.0
4757,0.47366863489151,0.03904282674193382,0.7998309135437012,0.034254468977451324,5.0845323130488396e-05,0.14659959077835083,33.63227462768555,0.00013291326467879117,0.0
4758,0.4736124575138092,0.039039768278598785,0.7997180223464966,0.03425592556595802,5.084465374238789e-05,0.14660529792308807,33.63558578491211,0.00013253164070192724,0.0
4759,0.4735974669456482,0.03903884068131447,0.799682080745697,0.034259144216775894,5.0848164391936734e-05,0.14661474525928497,33.63938903808594,0.00013240607222542167,0.0
4760,0.47358039021492004,0.03903665766119957,0.799644947052002,0.034262072294950485,5.085098746349104e-05,0.14662259817123413,33.643001556396484,0.00013257483078632504,0.0
4761,0.4736119210720062,0.03903021663427353,0.7997133135795593,0.03426525741815567,5.08545090269763e-05,0.14663033187389374,33.64669418334961,0.00013283804582897574,0.0
4762,0.473572701215744,0.03903147578239441,0.7996251583099365,0.03426840528845787,5.085803786641918e-05,0.14663712680339813,33.65022277832031,0.00013344103354029357,0.0
4763,0.47364121675491333,0.0390300527215004,0.7997567057609558,0.03427254781126976,5.086333476356231e-05,0.1466463804244995,33.65434265136719,0.00013398767623584718,0.0
4764,0.4736315906047821,0.03902515396475792,0.7997385859489441,0.03427661210298538,5.086827150080353e-05,0.14665663242340088,33.658565521240234,0.00013459367619361728,0.0
4765,0.4735564589500427,0.039022788405418396,0.7995843887329102,0.0342804379761219,5.0872655265266076e-05,0.14666743576526642,33.662776947021484,0.0001352071121800691,0.0
4766,0.4736035168170929,0.03901931270956993,0.7996762990951538,0.03428452089428902,5.087740282760933e-05,0.1466788649559021,33.66726303100586,0.00013556249905377626,0.0
4767,0.47360390424728394,0.039018649607896805,0.7996706962585449,0.03428752347826958,5.087993122288026e-05,0.14668706059455872,33.67106628417969,0.00013598274381365627,0.0
4768,0.47359442710876465,0.03901459276676178,0.7996532917022705,0.0342896431684494,5.0880960770882666e-05,0.14669284224510193,33.67430877685547,0.0001361431641271338,0.0
4769,0.473557710647583,0.03901483491063118,0.7995736002922058,0.03429115191102028,5.088116813567467e-05,0.1466972827911377,33.67713928222656,0.00013610723544843495,0.0
4770,0.4735431373119354,0.03901414945721626,0.7995404601097107,0.03429201617836952,5.088014586362988e-05,0.14670051634311676,33.67980194091797,0.00013594198389910161,0.0
4771,0.47356390953063965,0.03901025280356407,0.7995834350585938,0.034293919801712036,5.088152101961896e-05,0.14670659601688385,33.682926177978516,0.0001356874854536727,0.0
4772,0.4735376238822937,0.03900974616408348,0.7995246052742004,0.03429671376943588,5.088460966362618e-05,0.14671534299850464,33.68647766113281,0.0001355940621579066,0.0
4773,0.4735855460166931,0.03900549188256264,0.7996206283569336,0.03430044651031494,5.088932448416017e-05,0.14672599732875824,33.69056701660156,0.0001355790300294757,0.0
4774,0.4735686182975769,0.039002906531095505,0.7995842099189758,0.03430359065532684,5.089259866508655e-05,0.14673475921154022,33.69438171386719,0.0001355439017061144,0.0
4775,0.4735044538974762,0.03900163993239403,0.799450695514679,0.034306786954402924,5.089606565888971e-05,0.1467425674200058,33.69816207885742,0.0001356599386781454,0.0
4776,0.47348752617836,0.038995593786239624,0.7994198799133301,0.03431155905127525,5.090281047159806e-05,0.14675329625606537,33.702571868896484,0.0001358305016765371,0.0
4777,0.4735052287578583,0.03899754583835602,0.7994430065155029,0.03431529179215431,5.0907030527014285e-05,0.1467614322900772,33.70671463012695,0.0001361024915240705,0.0
4778,0.4734918773174286,0.038991495966911316,0.7994193434715271,0.034319598227739334,5.091241473564878e-05,0.14677152037620544,33.711124420166016,0.00013649783795699477,0.0
4779,0.47352510690689087,0.038990043103694916,0.7994799017906189,0.03432350978255272,5.0916849431814626e-05,0.1467815488576889,33.715423583984375,0.00013698756811209023,0.0
4780,0.47349199652671814,0.038989271968603134,0.7994077801704407,0.03432562202215195,5.091744242236018e-05,0.14678780734539032,33.719085693359375,0.00013734903768636286,0.0
4781,0.4734634459018707,0.03898627683520317,0.7993502020835876,0.03432660922408104,5.091569619253278e-05,0.14679177105426788,33.72231674194336,0.000137890616315417,0.0
4782,0.47344908118247986,0.03898405283689499,0.7993193864822388,0.03432762250304222,5.0914135499624535e-05,0.1467951387166977,33.725547790527344,0.00013846682850271463,0.0
4783,0.47352173924446106,0.0389835461974144,0.7994577884674072,0.034330468624830246,5.091664206702262e-05,0.14680235087871552,33.729469299316406,0.00013892038259655237,0.0
4784,0.4735124409198761,0.03898024186491966,0.7994371652603149,0.034334417432546616,5.092170613352209e-05,0.1468113213777542,33.733665466308594,0.00013906789536122233,0.0
4785,0.47347119450569153,0.03897601738572121,0.7993533611297607,0.03433986380696297,5.093008076073602e-05,0.146823450922966,33.738433837890625,0.00013910330017097294,0.0
4786,0.473440945148468,0.038972992449998856,0.7992886900901794,0.03434617444872856,5.094041989650577e-05,0.14683690667152405,33.7433967590332,0.0001388679665978998,0.0
4787,0.47349798679351807,0.03896920382976532,0.7994015216827393,0.03435089811682701,5.094757580081932e-05,0.14684738218784332,33.74771499633789,0.00013871272676624358,0.0
4788,0.47349289059638977,0.0389682799577713,0.7993852496147156,0.034354597330093384,5.095261076348834e-05,0.14685608446598053,33.75163650512695,0.00013882957864552736,0.0
4789,0.47342145442962646,0.03896542638540268,0.7992413640022278,0.03435661271214485,5.095399319543503e-05,0.14686177670955658,33.75493621826172,0.00013900022895541042,0.0
4790,0.47338080406188965,0.0389665924012661,0.7991516590118408,0.03435765206813812,5.0953251047758386e-05,0.14686578512191772,33.75791549682617,0.00013929694250691682,0.0
4791,0.47341132164001465,0.03896450623869896,0.7992098927497864,0.034360308200120926,5.095644883112982e-05,0.14687314629554749,33.76139450073242,0.0001395313738612458,0.0
4792,0.4734342694282532,0.038962915539741516,0.7992509603500366,0.03436407819390297,5.096174209029414e-05,0.14688292145729065,33.76530075073242,0.00013994434266351163,0.0
4793,0.47340115904808044,0.038957830518484116,0.7991857528686523,0.03436920419335365,5.0969927542610094e-05,0.1468951255083084,33.76971435546875,0.00014036301581654698,0.0
4794,0.4734106659889221,0.038955383002758026,0.7992001175880432,0.03437471389770508,5.0978418585145846e-05,0.14690864086151123,33.77437973022461,0.00014057477528695017,0.0
4795,0.47338125109672546,0.03895216062664986,0.7991389632225037,0.03437953442335129,5.0985538109671324e-05,0.1469200700521469,33.77862548828125,0.00014070610632188618,0.0
4796,0.4733855724334717,0.038948122411966324,0.7991480231285095,0.034382957965135574,5.0989616283914074e-05,0.14692863821983337,33.78237533569336,0.00014101053238846362,0.0
4797,0.4734470248222351,0.03894784674048424,0.7992642521858215,0.034386046230793,5.099297050037421e-05,0.14693564176559448,33.78593826293945,0.00014160310092847794,0.0
4798,0.4734750986099243,0.03894553333520889,0.7993176579475403,0.03438912332057953,5.0996321078855544e-05,0.14694331586360931,33.789573669433594,0.00014201385783962905,0.0
4799,0.4733682870864868,0.038942884653806686,0.7991018295288086,0.03439216688275337,5.099960253573954e-05,0.14695154130458832,33.793277740478516,0.00014226582425180823,0.0
4800,0.4733375310897827,0.03894134610891342,0.7990356087684631,0.03439512848854065,5.100237831356935e-05,0.1469602882862091,33.79704284667969,0.00014270302199292928,0.0
4801,0.47339123487472534,0.03893876448273659,0.7991411685943604,0.03439731523394585,5.100350972497836e-05,0.146967351436615,33.80051040649414,0.00014329954865388572,0.0
4802,0.4734571576118469,0.0389384925365448,0.7992672920227051,0.03439837321639061,5.10018908244092e-05,0.1469718962907791,33.80360794067383,0.00014377516345120966,0.0
4803,0.4733651280403137,0.03893520310521126,0.7990842461585999,0.034399159252643585,5.099996633362025e-05,0.14697524905204773,33.806392669677734,0.00014398372150026262,0.0
4804,0.4733375906944275,0.038935113698244095,0.7990238666534424,0.03439980372786522,5.099795089336112e-05,0.14697763323783875,33.809059143066406,0.00014383485540747643,0.0
4805,0.4733824133872986,0.03893333300948143,0.799110472202301,0.034401677548885345,5.099846748635173e-05,0.14698253571987152,33.81233215332031,0.00014353673032019287,0.0
4806,0.4734202027320862,0.03893064707517624,0.7991836667060852,0.034405216574668884,5.100293128634803e-05,0.14699098467826843,33.8161735534668,0.00014321316848509014,0.0
4807,0.4733283817768097,0.038925651460886,0.7990012764930725,0.03440980240702629,5.100975249661133e-05,0.14700213074684143,33.82041549682617,0.00014288380043581128,0.0
4808,0.4733182191848755,0.03892410546541214,0.7989745736122131,0.03441513329744339,5.1018199883401394e-05,0.14701533317565918,33.82502746582031,0.00014255499991122633,0.0
4809,0.4733640253543854,0.03892071172595024,0.7990643978118896,0.034419234842061996,5.1023802370764315e-05,0.14702598750591278,33.8292350769043,0.0001424169313395396,0.0
4810,0.47332483530044556,0.03891884535551071,0.7989821434020996,0.0344226099550724,5.102817158331163e-05,0.14703476428985596,33.832977294921875,0.00014270341489464045,0.0
4811,0.47335493564605713,0.03891691565513611,0.7990388870239258,0.034425679594278336,5.103182775201276e-05,0.14704199135303497,33.83654022216797,0.00014331255806609988,0.0
4812,0.4734087586402893,0.03891570866107941,0.7991406917572021,0.034429874271154404,5.1037750381510705e-05,0.14705130457878113,33.840579986572266,0.00014392180310096592,0.0
4813,0.4733613133430481,0.03891351819038391,0.7990407943725586,0.03443529084324837,5.104622687213123e-05,0.14706334471702576,33.84515380859375,0.00014446122804656625,0.0
4814,0.4733957350254059,0.038909491151571274,0.7991076111793518,0.03444137051701546,5.105609307065606e-05,0.1470770388841629,33.85008239746094,0.0001448152761440724,0.0
4815,0.47336345911026,0.0389045774936676,0.799043595790863,0.03444615751504898,5.106317257741466e-05,0.14708757400512695,33.8546257019043,0.0001451887801522389,0.0
4816,0.4733350872993469,0.03890353441238403,0.7989811897277832,0.034449074417352676,5.106601020088419e-05,0.14709354937076569,33.85843276977539,0.00014540250413119793,0.0
